Timestamp,Instance,Nodes,Max_K,Solved_at_K,Status,Time_Seconds
2026-02-05 19:23:40,instance_n22_c1_k17_i69.dzn,22,17,6,SAT,2.0588
2026-02-05 19:23:42,instance_n22_c1_k5_i65.dzn,22,5,4,SAT,1.2276
2026-02-05 19:23:44,instance_n22_c1_k8_i66.dzn,22,8,6,SAT,2.0114
2026-02-05 19:23:46,instance_n22_c2_k11_i72.dzn,22,11,8,SAT,3.1292
2026-02-05 19:23:49,instance_n22_c2_k14_i73.dzn,22,14,7,SAT,2.1313
2026-02-05 19:23:51,instance_n22_c2_k17_i74.dzn,22,17,6,SAT,2.1868
2026-02-05 19:23:53,instance_n22_c2_k5_i70.dzn,22,5,5,SAT,1.2459
2026-02-05 19:23:54,instance_n22_c2_k8_i71.dzn,22,8,6,SAT,1.9707
2026-02-05 19:23:56,instance_n22_c3_k11_i77.dzn,22,11,5,SAT,1.4481
2026-02-05 19:23:58,instance_n22_c3_k14_i78.dzn,22,14,10,SAT,6.4959
2026-02-05 19:24:04,instance_n22_c3_k17_i79.dzn,22,17,7,SAT,2.0432
2026-02-05 19:24:07,instance_n22_c3_k5_i75.dzn,22,5,5,SAT,1.3334
2026-02-05 19:24:08,instance_n22_c3_k8_i76.dzn,22,8,7,SAT,2.2701
2026-02-05 19:24:10,instance_n26_c0_k11_i82.dzn,26,11,9,SAT,3.7674
2026-02-05 19:24:14,instance_n26_c0_k14_i83.dzn,26,14,7,SAT,2.5321
2026-02-05 19:24:17,instance_n26_c0_k17_i84.dzn,26,17,8,SAT,2.9997
2026-02-05 19:24:20,instance_n26_c0_k5_i80.dzn,26,5,5,SAT,1.4320
2026-02-05 19:24:21,instance_n26_c0_k8_i81.dzn,26,8,8,SAT,3.1591
2026-02-05 19:24:24,instance_n26_c1_k11_i87.dzn,26,11,8,SAT,2.9948
2026-02-05 19:24:27,instance_n26_c1_k14_i88.dzn,26,14,6,SAT,2.0560
2026-02-05 19:24:29,instance_n26_c1_k17_i89.dzn,26,17,8,SAT,3.3873
2026-02-05 19:24:33,instance_n26_c1_k5_i85.dzn,26,5,5,SAT,1.4187
2026-02-05 19:24:34,instance_n26_c1_k8_i86.dzn,26,8,7,SAT,2.3795
2026-02-05 19:24:36,instance_n26_c2_k11_i92.dzn,26,11,8,SAT,3.0578
2026-02-05 19:24:39,instance_n26_c2_k14_i93.dzn,26,14,9,SAT,3.5633
2026-02-05 19:24:43,instance_n26_c2_k17_i94.dzn,26,17,8,SAT,3.0191
2026-02-05 19:24:46,instance_n26_c2_k5_i90.dzn,26,5,5,SAT,1.4864
2026-02-05 19:24:48,instance_n26_c2_k8_i91.dzn,26,8,7,SAT,2.4800
2026-02-05 19:24:50,instance_n26_c3_k11_i97.dzn,26,11,8,SAT,2.9141
2026-02-05 19:24:53,instance_n26_c3_k14_i98.dzn,26,14,8,SAT,2.6577
2026-02-05 19:24:56,instance_n26_c3_k17_i99.dzn,26,17,8,SAT,2.8710
2026-02-05 19:24:58,instance_n26_c3_k5_i95.dzn,26,5,4,SAT,1.0863
2026-02-05 19:25:00,instance_n26_c3_k8_i96.dzn,26,8,7,SAT,2.2171
