Timestamp,Instance,Nodes,Max_K,Solved_at_K,Status,Time_Seconds
2026-02-06 14:57:22,instance_n18_c0_k11_i42.dzn,18,11,9,SAT,9.0561
2026-02-06 14:57:31,instance_n18_c0_k14_i43.dzn,18,14,8,SAT,3.6992
2026-02-06 14:57:35,instance_n18_c1_k17_i49.dzn,18,17,7,SAT,2.7721
2026-02-06 14:57:38,instance_n18_c2_k8_i51.dzn,18,8,7,SAT,2.5912
2026-02-06 14:57:40,instance_n18_c3_k17_i59.dzn,18,17,8,SAT,3.6468
2026-02-06 14:57:44,instance_n18_c3_k8_i56.dzn,18,8,7,SAT,2.7367
2026-02-06 14:57:47,instance_n22_c0_k11_i62.dzn,22,11,7,SAT,2.7895
2026-02-06 14:57:49,instance_n22_c0_k14_i63.dzn,22,14,10,SAT,15.6609
2026-02-06 14:58:05,instance_n22_c0_k8_i61.dzn,22,8,7,SAT,3.4085
2026-02-06 14:58:09,instance_n22_c1_k11_i67.dzn,22,11,9,SAT,13.0985
2026-02-06 14:58:22,instance_n22_c1_k14_i68.dzn,22,14,8,SAT,4.1934
2026-02-06 14:58:26,instance_n22_c1_k17_i69.dzn,22,17,6,SAT,1.8310
2026-02-06 14:58:28,instance_n22_c1_k8_i66.dzn,22,8,6,SAT,1.9847
2026-02-06 14:58:30,instance_n22_c2_k11_i72.dzn,22,11,8,SAT,20.2484
2026-02-06 14:58:50,instance_n22_c2_k14_i73.dzn,22,14,7,SAT,2.7462
2026-02-06 14:58:53,instance_n22_c2_k17_i74.dzn,22,17,6,SAT,2.3021
2026-02-06 14:58:55,instance_n22_c3_k14_i78.dzn,22,14,10,SAT,17.0471
2026-02-06 14:59:12,instance_n22_c3_k8_i76.dzn,22,8,7,SAT,2.7355
2026-02-06 14:59:15,instance_n26_c0_k11_i82.dzn,26,11,9,SAT,22.4981
2026-02-06 14:59:37,instance_n26_c0_k14_i83.dzn,26,14,7,SAT,4.1694
2026-02-06 14:59:41,instance_n26_c0_k17_i84.dzn,26,17,8,SAT,4.8387
2026-02-06 14:59:46,instance_n26_c0_k8_i81.dzn,26,8,8,SAT,32.7946
2026-02-06 15:00:19,instance_n26_c1_k11_i87.dzn,26,11,8,SAT,10.8136
2026-02-06 15:00:30,instance_n26_c1_k14_i88.dzn,26,14,6,SAT,2.0143
2026-02-06 15:00:32,instance_n26_c1_k17_i89.dzn,26,17,8,SAT,7.3367
2026-02-06 15:00:39,instance_n26_c1_k8_i86.dzn,26,8,7,SAT,3.7365
2026-02-06 15:00:43,instance_n26_c2_k11_i92.dzn,26,11,8,SAT,29.4577
2026-02-06 15:01:12,instance_n26_c2_k14_i93.dzn,26,14,9,SAT,30.4680
2026-02-06 15:01:43,instance_n26_c2_k17_i94.dzn,26,17,8,SAT,10.1929
2026-02-06 15:01:53,instance_n26_c2_k8_i91.dzn,26,8,7,SAT,2.9483
2026-02-06 15:01:56,instance_n26_c3_k11_i97.dzn,26,11,8,SAT,18.4295
2026-02-06 15:02:14,instance_n26_c3_k14_i98.dzn,26,14,8,SAT,16.3912
2026-02-06 15:02:31,instance_n26_c3_k17_i99.dzn,26,17,8,SAT,4.0186
