Timestamp,Instance,Nodes,Max_K,Solved_at_K,Status,Time_Seconds
2026-02-06 14:08:37,instance_n18_c0_k11_i42.dzn,18,11,9,SAT,5.4498
2026-02-06 14:08:43,instance_n18_c0_k14_i43.dzn,18,14,8,SAT,2.7475
2026-02-06 14:08:45,instance_n18_c1_k17_i49.dzn,18,17,7,SAT,2.1555
2026-02-06 14:08:47,instance_n18_c2_k8_i51.dzn,18,8,7,SAT,2.2280
2026-02-06 14:08:50,instance_n18_c3_k17_i59.dzn,18,17,8,SAT,3.0475
2026-02-06 14:08:53,instance_n18_c3_k8_i56.dzn,18,8,7,SAT,2.3011
2026-02-06 14:08:55,instance_n22_c0_k11_i62.dzn,22,11,7,SAT,2.4650
2026-02-06 14:08:58,instance_n22_c0_k14_i63.dzn,22,14,10,SAT,5.6145
2026-02-06 14:09:03,instance_n22_c0_k8_i61.dzn,22,8,7,SAT,2.4584
2026-02-06 14:09:06,instance_n22_c1_k11_i67.dzn,22,11,9,SAT,4.9978
2026-02-06 14:09:11,instance_n22_c1_k14_i68.dzn,22,14,8,SAT,3.0787
2026-02-06 14:09:14,instance_n22_c1_k17_i69.dzn,22,17,6,SAT,1.9315
2026-02-06 14:09:16,instance_n22_c1_k8_i66.dzn,22,8,6,SAT,1.7989
2026-02-06 14:09:17,instance_n22_c2_k11_i72.dzn,22,11,8,SAT,3.4613
2026-02-06 14:09:21,instance_n22_c2_k14_i73.dzn,22,14,7,SAT,2.3550
2026-02-06 14:09:23,instance_n22_c2_k17_i74.dzn,22,17,6,SAT,2.0243
2026-02-06 14:09:25,instance_n22_c3_k14_i78.dzn,22,14,10,SAT,14.7973
2026-02-06 14:09:40,instance_n22_c3_k8_i76.dzn,22,8,7,SAT,2.7796
2026-02-06 14:09:43,instance_n26_c0_k11_i82.dzn,26,11,9,SAT,8.0297
2026-02-06 14:09:51,instance_n26_c0_k14_i83.dzn,26,14,7,SAT,3.2630
2026-02-06 14:09:54,instance_n26_c0_k17_i84.dzn,26,17,8,SAT,3.7290
2026-02-06 14:09:58,instance_n26_c0_k8_i81.dzn,26,8,8,SAT,5.0343
2026-02-06 14:10:03,instance_n26_c1_k11_i87.dzn,26,11,8,SAT,3.9743
2026-02-06 14:10:07,instance_n26_c1_k14_i88.dzn,26,14,6,SAT,2.0698
2026-02-06 14:10:09,instance_n26_c1_k17_i89.dzn,26,17,8,SAT,3.2086
2026-02-06 14:10:12,instance_n26_c1_k8_i86.dzn,26,8,7,SAT,2.7045
2026-02-06 14:10:15,instance_n26_c2_k11_i92.dzn,26,11,8,SAT,3.9503
2026-02-06 14:10:19,instance_n26_c2_k14_i93.dzn,26,14,9,SAT,8.1426
2026-02-06 14:10:27,instance_n26_c2_k17_i94.dzn,26,17,8,SAT,7.5558
2026-02-06 14:10:34,instance_n26_c2_k8_i91.dzn,26,8,7,SAT,2.2861
2026-02-06 14:10:37,instance_n26_c3_k11_i97.dzn,26,11,8,SAT,6.1495
2026-02-06 14:10:43,instance_n26_c3_k14_i98.dzn,26,14,8,SAT,3.5587
2026-02-06 14:10:46,instance_n26_c3_k17_i99.dzn,26,17,8,SAT,3.5424
