Timestamp,Instance,Nodes,Max_K,Solved_at_K,Status,Time_Seconds
2026-02-05 19:46:58,instance_n10_c0_k11_i2.dzn,10,11,2,SAT,8.0609
2026-02-05 19:47:06,instance_n10_c0_k14_i3.dzn,10,14,5,SAT,1.5533
2026-02-05 19:47:07,instance_n10_c0_k17_i4.dzn,10,17,3,SAT,0.8172
2026-02-05 19:47:08,instance_n10_c0_k5_i0.dzn,10,5,3,SAT,0.8380
2026-02-05 19:47:09,instance_n10_c0_k8_i1.dzn,10,8,4,SAT,1.0570
2026-02-05 19:47:10,instance_n10_c1_k11_i7.dzn,10,11,5,SAT,1.2113
2026-02-05 19:47:12,instance_n10_c1_k14_i8.dzn,10,14,4,SAT,1.0465
2026-02-05 19:47:13,instance_n10_c1_k17_i9.dzn,10,17,2,SAT,0.4592
2026-02-05 19:47:13,instance_n10_c1_k5_i5.dzn,10,5,5,SAT,1.3294
2026-02-05 19:47:15,instance_n10_c1_k8_i6.dzn,10,8,6,SAT,1.7644
2026-02-05 19:47:16,instance_n10_c2_k11_i12.dzn,10,11,6,SAT,1.6738
2026-02-05 19:47:18,instance_n10_c2_k14_i13.dzn,10,14,5,SAT,1.2994
2026-02-05 19:47:19,instance_n10_c2_k17_i14.dzn,10,17,4,SAT,1.0655
2026-02-05 19:47:20,instance_n10_c2_k5_i10.dzn,10,5,4,SAT,1.2207
2026-02-05 19:47:22,instance_n10_c2_k8_i11.dzn,10,8,6,SAT,1.4933
2026-02-05 19:47:23,instance_n10_c3_k11_i17.dzn,10,11,3,SAT,0.6245
2026-02-05 19:47:24,instance_n10_c3_k14_i18.dzn,10,14,5,SAT,1.1041
2026-02-05 19:47:25,instance_n10_c3_k17_i19.dzn,10,17,6,SAT,1.6166
2026-02-05 19:47:27,instance_n10_c3_k5_i15.dzn,10,5,4,SAT,0.8647
2026-02-05 19:47:28,instance_n10_c3_k8_i16.dzn,10,8,3,SAT,0.7987
2026-02-05 19:47:28,instance_n14_c0_k11_i22.dzn,14,11,6,SAT,1.7885
2026-02-05 19:47:30,instance_n14_c0_k14_i23.dzn,14,14,3,SAT,0.8139
2026-02-05 19:47:31,instance_n14_c0_k17_i24.dzn,14,17,2,SAT,0.5467
2026-02-05 19:47:32,instance_n14_c0_k5_i20.dzn,14,5,5,SAT,1.2526
2026-02-05 19:47:33,instance_n14_c0_k8_i21.dzn,14,8,5,SAT,1.5740
2026-02-05 19:47:35,instance_n14_c1_k11_i27.dzn,14,11,6,SAT,1.4592
2026-02-05 19:47:36,instance_n14_c1_k14_i28.dzn,14,14,5,SAT,1.5958
2026-02-05 19:47:38,instance_n14_c1_k17_i29.dzn,14,17,6,SAT,1.7640
2026-02-05 19:47:40,instance_n14_c1_k5_i25.dzn,14,5,3,SAT,0.7831
2026-02-05 19:47:40,instance_n14_c1_k8_i26.dzn,14,8,6,SAT,1.4251
2026-02-05 19:47:42,instance_n14_c2_k11_i32.dzn,14,11,5,SAT,1.5035
2026-02-05 19:47:43,instance_n14_c2_k14_i33.dzn,14,14,5,SAT,1.3810
2026-02-05 19:47:45,instance_n14_c2_k17_i34.dzn,14,17,5,SAT,1.3182
2026-02-05 19:47:46,instance_n14_c2_k5_i30.dzn,14,5,5,SAT,1.5897
2026-02-05 19:47:48,instance_n14_c2_k8_i31.dzn,14,8,6,SAT,1.7296
2026-02-05 19:47:50,instance_n14_c3_k11_i37.dzn,14,11,5,SAT,1.4183
2026-02-05 19:47:51,instance_n14_c3_k14_i38.dzn,14,14,5,SAT,1.2949
2026-02-05 19:47:52,instance_n14_c3_k17_i39.dzn,14,17,5,SAT,1.3959
2026-02-05 19:47:54,instance_n14_c3_k5_i35.dzn,14,5,5,SAT,1.2578
2026-02-05 19:47:55,instance_n14_c3_k8_i36.dzn,14,8,6,SAT,1.6420
