Timestamp,Instance,Nodes,Max_K,Solved_at_K,Status,Time_Seconds
2026-02-06 15:34:57,instance_n18_c0_k11_i42.dzn,18,11,9,SAT,14.8022
2026-02-06 15:35:11,instance_n18_c0_k14_i43.dzn,18,14,8,SAT,4.8079
2026-02-06 15:35:16,instance_n18_c1_k17_i49.dzn,18,17,7,SAT,3.0250
2026-02-06 15:35:19,instance_n18_c2_k8_i51.dzn,18,8,7,SAT,3.5475
2026-02-06 15:35:23,instance_n18_c3_k17_i59.dzn,18,17,8,SAT,5.1773
2026-02-06 15:35:28,instance_n18_c3_k8_i56.dzn,18,8,7,SAT,3.0960
2026-02-06 15:35:31,instance_n22_c0_k11_i62.dzn,22,11,7,SAT,4.9087
2026-02-06 15:35:36,instance_n22_c0_k14_i63.dzn,22,14,10,SAT,51.9250
2026-02-06 15:36:28,instance_n22_c0_k8_i61.dzn,22,8,7,SAT,3.8824
2026-02-06 15:36:32,instance_n22_c1_k11_i67.dzn,22,11,9,SAT,17.6756
2026-02-06 15:36:49,instance_n22_c1_k14_i68.dzn,22,14,8,SAT,5.6308
2026-02-06 15:36:55,instance_n22_c1_k17_i69.dzn,22,17,6,SAT,2.2639
2026-02-06 15:36:57,instance_n22_c1_k8_i66.dzn,22,8,6,SAT,2.3852
2026-02-06 15:37:00,instance_n22_c2_k11_i72.dzn,22,11,8,SAT,6.9896
2026-02-06 15:37:07,instance_n22_c2_k14_i73.dzn,22,14,7,SAT,4.1812
2026-02-06 15:37:11,instance_n22_c2_k17_i74.dzn,22,17,6,SAT,2.0685
2026-02-06 15:37:13,instance_n22_c3_k14_i78.dzn,22,14,10,SAT,173.7251
2026-02-06 15:40:07,instance_n22_c3_k8_i76.dzn,22,8,7,SAT,3.3155
2026-02-06 15:40:10,instance_n26_c0_k11_i82.dzn,26,11,9,SAT,23.7104
2026-02-06 15:40:34,instance_n26_c0_k14_i83.dzn,26,14,7,SAT,4.3112
2026-02-06 15:40:38,instance_n26_c0_k17_i84.dzn,26,17,8,SAT,13.3042
2026-02-06 15:40:51,instance_n26_c0_k8_i81.dzn,26,8,8,SAT,17.8349
2026-02-06 15:41:09,instance_n26_c1_k11_i87.dzn,26,11,8,SAT,17.6168
2026-02-06 15:41:27,instance_n26_c1_k14_i88.dzn,26,14,6,SAT,2.3758
2026-02-06 15:41:29,instance_n26_c1_k17_i89.dzn,26,17,8,SAT,25.5055
2026-02-06 15:41:55,instance_n26_c1_k8_i86.dzn,26,8,7,SAT,7.0554
2026-02-06 15:42:02,instance_n26_c2_k11_i92.dzn,26,11,8,SAT,34.2375
2026-02-06 15:42:36,instance_n26_c2_k14_i93.dzn,26,14,9,SAT,86.4807
2026-02-06 15:44:02,instance_n26_c2_k17_i94.dzn,26,17,8,SAT,22.1383
2026-02-06 15:44:25,instance_n26_c2_k8_i91.dzn,26,8,7,SAT,5.6563
2026-02-06 15:44:30,instance_n26_c3_k11_i97.dzn,26,11,8,SAT,29.3142
2026-02-06 15:45:00,instance_n26_c3_k14_i98.dzn,26,14,8,SAT,16.2726
2026-02-06 15:45:16,instance_n26_c3_k17_i99.dzn,26,17,8,SAT,31.3884
